age,amount,category,customer,fraud,gender,merchant,step,t_0|d,t_0|dw,t_1|d,t_1|dw,t_2|d,t_2|dw,t_3|d,t_3|dw,t_4|d,t_4|dw,t_5|d,t_5|dw,t_6|d,t_6|dw,t_7|d,t_7|dw,t_8|d,t_8|dw,t_9|d,t_9|dw,w|t_0,w|t_1,w|t_2,w|t_3,w|t_4,w|t_5,w|t_6,w|t_7,w|t_8,w|t_9
'2',6.46,'es_transportation','C846596637',0,'M','M348934600',99,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',38.1,'es_transportation','C846596637',0,'M','M348934600',100,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',72.28,'es_transportation','C846596637',0,'M','M348934600',101,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',36.43,'es_transportation','C846596637',0,'M','M348934600',102,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',52.45,'es_transportation','C846596637',0,'M','M348934600',103,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',71.85,'es_transportation','C846596637',0,'M','M348934600',104,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',114.26,'es_fashion','C846596637',0,'M','M1600850729',105,0.15127861,0.0,0.1820317,0.0,0.011346098999999998,0.0,0.07962514,0.0,0.40908632,0.922275722026825,0.058719665,0.0,0.013058196000000001,9.411709470441564e-05,0.015546006000000001,0.07657519727945328,0.0,0.0,0.07930818,0.001054973341524601,0.0,0.0,0.0,0.0,0.06451807,0.0,0.00020619256000000002,0.14118254,0.0007689347999999999,0.00038070650000000003
'2',7.14,'es_transportation','C846596637',0,'M','M348934600',106,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',34.15,'es_transportation','C846596637',0,'M','M1823072687',106,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',23.32,'es_transportation','C846596637',0,'M','M1823072687',107,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',32.17,'es_transportation','C846596637',0,'M','M1823072687',108,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',64.32,'es_transportation','C846596637',0,'M','M1823072687',109,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',35.6,'es_transportation','C846596637',0,'M','M1823072687',110,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',31.04,'es_transportation','C846596637',0,'M','M1823072687',111,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',46.01,'es_transportation','C846596637',0,'M','M1823072687',112,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',37.69,'es_transportation','C846596637',0,'M','M1823072687',113,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',25.38,'es_transportation','C846596637',0,'M','M1823072687',114,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',51.32,'es_transportation','C846596637',0,'M','M1823072687',115,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',11.8,'es_transportation','C846596637',0,'M','M1823072687',116,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',35.28,'es_transportation','C846596637',0,'M','M1823072687',117,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',8.28,'es_transportation','C846596637',0,'M','M1823072687',118,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',11.09,'es_transportation','C846596637',0,'M','M1823072687',119,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',69.1,'es_fashion','C846596637',0,'M','M349281107',120,0.15127861,0.0,0.1820317,0.0,0.011346098999999998,0.0,0.07962514,0.0,0.40908632,0.922275722026825,0.058719665,0.0,0.013058196000000001,9.411709470441564e-05,0.015546006000000001,0.07657519727945328,0.0,0.0,0.07930818,0.001054973341524601,0.0,0.0,0.0,0.0,0.06451807,0.0,0.00020619256000000002,0.14118254,0.0007689347999999999,0.00038070650000000003
'2',33.35,'es_transportation','C846596637',0,'M','M1823072687',121,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',7.28,'es_transportation','C846596637',0,'M','M1823072687',122,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',0.82,'es_transportation','C846596637',0,'M','M1823072687',123,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',37.23,'es_transportation','C846596637',0,'M','M1823072687',124,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',2.07,'es_transportation','C846596637',0,'M','M1823072687',125,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',59.8,'es_transportation','C846596637',0,'M','M1823072687',126,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',12.39,'es_transportation','C846596637',0,'M','M1823072687',128,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',35.17,'es_transportation','C846596637',0,'M','M1823072687',129,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',69.26,'es_transportation','C846596637',0,'M','M1823072687',131,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',56.57,'es_transportation','C846596637',0,'M','M1823072687',132,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',63.42,'es_transportation','C846596637',0,'M','M1823072687',133,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',21.27,'es_transportation','C846596637',0,'M','M1823072687',134,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',55.09,'es_transportation','C846596637',0,'M','M1823072687',135,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',225.07,'es_hyper','C846596637',1,'M','M855959430',136,0.15127861,0.0,0.1820317,0.0,0.011346098999999998,0.9974895119667052,0.07962514,0.0,0.40908632,0.0,0.058719665,0.0,0.013058196000000001,1.5811365301487967e-05,0.015546006000000001,0.0006664920947514473,0.0,0.0,0.07930818,0.0018282209057360888,0.0,0.0,1.0,0.0,0.0,0.0,1.3770509e-05,0.00048849947,0.0006987972,0.00026227307000000003
'2',9.09,'es_transportation','C846596637',0,'M','M1823072687',136,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'2',3.3,'es_transportation','C846596637',0,'M','M1823072687',137,0.15127861,0.18495644629001615,0.1820317,0.23593856394290924,0.011346098999999998,0.0,0.07962514,0.09320515394210817,0.40908632,0.4726240038871765,0.058719665,0.0,0.013058196000000001,0.013255372643470764,0.015546006000000001,3.1871331884758547e-06,0.0,0.0,0.07930818,1.7324478903901763e-05,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
