age,amount,category,customer,fraud,gender,merchant,step,t_0|d,t_0|dw,t_1|d,t_1|dw,t_2|d,t_2|dw,t_3|d,t_3|dw,t_4|d,t_4|dw,t_5|d,t_5|dw,t_6|d,t_6|dw,t_7|d,t_7|dw,t_8|d,t_8|dw,t_9|d,t_9|dw,w|t_0,w|t_1,w|t_2,w|t_3,w|t_4,w|t_5,w|t_6,w|t_7,w|t_8,w|t_9
'5',12.21,'es_transportation','C2145933360',0,'F','M348934600',10,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',67.12,'es_transportation','C2145933360',0,'F','M348934600',12,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',1.17,'es_transportation','C2145933360',0,'F','M348934600',13,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',33.27,'es_transportation','C2145933360',0,'F','M348934600',14,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',65.04,'es_transportation','C2145933360',0,'F','M348934600',15,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',47.72,'es_transportation','C2145933360',0,'F','M348934600',16,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',37.58,'es_transportation','C2145933360',0,'F','M348934600',17,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',5.52,'es_transportation','C2145933360',0,'F','M348934600',18,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',27.84,'es_transportation','C2145933360',0,'F','M348934600',19,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',0.74,'es_transportation','C2145933360',0,'F','M348934600',20,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',23.44,'es_transportation','C2145933360',0,'F','M348934600',21,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',41.92,'es_transportation','C2145933360',0,'F','M348934600',22,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',17.54,'es_transportation','C2145933360',0,'F','M348934600',23,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',40.84,'es_transportation','C2145933360',0,'F','M348934600',24,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',37.55,'es_transportation','C2145933360',0,'F','M348934600',25,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',67.17,'es_transportation','C2145933360',0,'F','M348934600',27,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',44.08,'es_transportation','C2145933360',0,'F','M348934600',28,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',21.74,'es_transportation','C2145933360',0,'F','M348934600',29,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',36.68,'es_transportation','C2145933360',0,'F','M348934600',31,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',28.24,'es_transportation','C2145933360',0,'F','M348934600',32,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',19.43,'es_transportation','C2145933360',0,'F','M348934600',33,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',42.31,'es_transportation','C2145933360',0,'F','M348934600',34,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',1.91,'es_transportation','C2145933360',0,'F','M348934600',36,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',75.85,'es_transportation','C2145933360',0,'F','M348934600',37,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',71.43,'es_hyper','C2145933360',0,'F','M855959430',38,0.20394343,0.0,0.26334184,0.0,0.0051872134000000006,0.9989457726478576,0.15516388,0.0,0.1618356,0.0,0.0,0.0,0.20017032,0.0005314928130246699,0.0,0.0,0.0,0.0,0.010357628,0.0005226997891440989,0.0,0.0,1.0,0.0,0.0,0.0,1.3770509e-05,0.00048849947,0.0006987972,0.00026227307000000003
'5',35.13,'es_transportation','C2145933360',0,'F','M348934600',39,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',34.66,'es_transportation','C2145933360',0,'F','M348934600',40,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',10.33,'es_transportation','C2145933360',0,'F','M348934600',41,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',33.49,'es_transportation','C2145933360',0,'F','M348934600',42,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',40.81,'es_transportation','C2145933360',0,'F','M348934600',43,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',49.0,'es_transportation','C2145933360',0,'F','M348934600',44,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',0.91,'es_transportation','C2145933360',0,'F','M348934600',45,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',5.13,'es_transportation','C2145933360',0,'F','M348934600',47,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',1.24,'es_transportation','C2145933360',0,'F','M348934600',48,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',8.97,'es_transportation','C2145933360',0,'F','M348934600',49,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',28.1,'es_transportation','C2145933360',0,'F','M348934600',50,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',23.45,'es_transportation','C2145933360',0,'F','M348934600',51,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',13.5,'es_transportation','C2145933360',0,'F','M348934600',52,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',32.68,'es_transportation','C2145933360',0,'F','M348934600',53,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',8.97,'es_transportation','C2145933360',0,'F','M348934600',54,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',38.77,'es_transportation','C2145933360',0,'F','M348934600',55,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',16.09,'es_transportation','C2145933360',0,'F','M348934600',56,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',36.05,'es_transportation','C2145933360',0,'F','M348934600',58,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',12.93,'es_transportation','C2145933360',0,'F','M348934600',59,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',14.86,'es_transportation','C2145933360',0,'F','M348934600',60,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',7.91,'es_transportation','C2145933360',0,'F','M348934600',61,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',16.17,'es_transportation','C2145933360',0,'F','M348934600',62,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',48.53,'es_transportation','C2145933360',0,'F','M348934600',63,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',43.32,'es_transportation','C2145933360',0,'F','M348934600',64,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
'5',12.79,'es_transportation','C2145933360',0,'F','M348934600',65,0.20394343,0.21448291838169095,0.26334184,0.2937046885490417,0.0051872134000000006,0.0,0.15516388,0.1563025414943695,0.1618356,0.16049587726593018,0.0,0.0,0.20017032,0.17501200735569,0.0,0.0,0.0,0.0,0.010357628,1.9455019355518743e-06,0.94165164,1.0,0.0,0.90252244,0.89106715,0.0,0.7826550999999999,0.0001583679,0.0001744541,0.00016849345000000002
